10.775,33.875,18
-76.494,37.13216,16.7
-86.6168,39.14315,17.8
12.279,53.916,16
104.119,17.195,32
5.09,47.269,16
-155.897,59.325,4.4
-90.6481,40.51763,23.2
-2.905,58.958,12
-111.17666,32.14176,34
-91.86655,44.89362,17.6
-94.85388,32.14415,23.5
11.283,48.081,11
-76.501,0.505,23
-100.95745,37.03746,21.7
-93.67741,38.35719,18
-49.407,-20.817,22
-97.04846,32.69279,26
-113.89278,52.185,23
-100.89408,46.7648,19
4.526,50.896,18
8.289,40.631,15
-121.85429,38.5803,28
-146.251,61.133,7.2
9.987,44.088,19
-70.083,1.117,24
-42.824,-5.06,27
-104.847,38.748,17.5
6.146,43.094,16
23.616,61.419,13
105.712,10.085,31
-119.30581,46.30859,31.8
1.283,52.676,13
12.71,58.431,12
-104.56767,44.6607,21
-86.94343,34.65799,22.8
12.992,60.158,8
-114.884,49.745,19.3
-83.35856,36.85769,20
17.808,47.627,13
-82.50736,31.54006,22.2
-80.11979,34.40654,21
-97.08532,27.80835,26.2
115.402,-33.688,12
-169.926,-19.079,26
-117.02722,33.73032,23
-98.08298,46.17391,17
8.648,47.399,15
8.286,46.943,14
125.096,6.058,30
-68.20444,49.1325,9
-89.71002,45.19846,14.8
-71.39333,46.79111,12
-124.10478,40.97844,11.1
-64.208,-31.324,8
-95.02225,40.72418,20
-105.54159,44.33983,21.1
-3.622,42.356,15
-92.47194,36.37055,21.7
139.781,35.553,19
121.8,31.146,23
-80.798,28.508,29
-77.56055,39.08264,11
-95.5726,37.09119,19.4
125.295,24.782,29
-79.39611,43.6275,8
-1.533,54.297,10
-85.60975,40.1061,17.5
-79.92064,39.6498,14.4
-75.283,9.334,26
-118.705,39.417,30.6
38.799,8.978,18
6.204,49.626,20
-86.29583,39.82484,18.3
6.115,62.562,10
-103.801,49.695,20.2
114.097,-22.241,22
-98.93358,35.53812,25
